Keyword,Screen_Name,Text,Created_At_Year,Created_At_Month,Retweeted,Retweet_Count,Favorited,Favorite_Count
#StemGirls,DianaLRendina,So many @donorschoose goodies for our #STEMgirls :) #stewartmakes https://t.co/5tbOvdyfQy https://t.co/LQ7kxRhekX,2013,Aug,FALSE,0,FALSE,2
#StemGirls,Sophie_Dishman,Are you a #womenintech or #looklikeanengineer? So you work in science or mathematics? If from NE Eng get in touch. #journorequest #stemgirls,2013,Jul,FALSE,0,FALSE,0
#StemGirls,FortBoards,#internationalwomensday Thank orgs like @aauw for addressing #STEM ed discrepency #stemgirls #ilooklikeanengineer https://t.co/o5cnYOHYJq,2014,Jan,FALSE,1,FALSE,1
#StemGirls,Science_Factory,International Women’s Day 2016: What are you going to make? https://t.co/QDfIupXHNj #STEMGirls #GirlsMake @eugmakerfaire,2009,Apr,FALSE,0,FALSE,1
#StemGirls,goroe,#HappyInternationalWomensDay to you! We know what you're doing #empower #stem @kickstarter #mobileapps #stemgirls  https://t.co/oeJtm12atb,2009,Feb,FALSE,0,FALSE,1
#StemGirls,Joanne_Sharples,"#InternationalWomensDay ""Find something you're passionate about &amp; stay tremendously interested in it"" J Child #STEMgirls #PledgeForParity",2010,Nov,FALSE,0,FALSE,0
#StemGirls,GadgetSoftware,"Celebrate International Women's Day!  #stemgirls #futureready Take action, Pls RT #IWD2016 https://t.co/TmtR4sxz0c",2014,Dec,FALSE,0,FALSE,1
#StemGirls,GadgetSoftware,Help girls reach their goals 1 initiative at a time! https://t.co/jeZDDJwRmi  #stemgirls  #futureready @womensday https://t.co/o2MJikCIb7,2014,Dec,FALSE,0,FALSE,1
#StemGirls,lovoyajones,#stemgirls rock! #futuredoctors https://t.co/dfyzsk3OgP,2012,Nov,FALSE,0,FALSE,0
#StemGirls,UTColleges,RT @UTCSouthDurham: Happy #InternationalWomensDay to our #STEMGirls #IWD2016 #ThinkUTC @UTColleges https://t.co/ahrnXYSMA7,2011,Sep,FALSE,1,FALSE,0
#StemGirls,alstonprimaryb9,#Careersday Hannah Plant Aerospace Engineer with Year5 #STEMgirls #IWD2016 https://t.co/NWro4lJdfG,2015,Sep,FALSE,1,FALSE,0
#StemGirls,UTCSouthDurham,Happy #InternationalWomensDay to our #STEMGirls #IWD2016 #ThinkUTC @UTColleges https://t.co/ahrnXYSMA7,2015,Aug,FALSE,1,FALSE,2
#StemGirls,RollsRoyceAsia,We’re celebrating some of the amazing women who work with us this #IWD. Learn about Mariani’s story: https://t.co/cCv9RujxFO #STEMGirls,2014,Sep,FALSE,0,FALSE,0
#StemGirls,jasonbgabel,Go @Microsoft!  How much invention gender divide is improper crediting https://t.co/W3MUfZDmkL #MakeWhatsNext  #STEMGirls #formydaughter,2009,Nov,FALSE,0,FALSE,0
#StemGirls,bydesigngroup,RT @UTColleges: .@MedwayUTC - a great way to celebrate #InternationalWomensDay! We hope your #STEMGirls enjoy @UKParliament today https://t…,2009,May,FALSE,1,FALSE,0
