Keyword,Screen_Name,Text,Created_At_Year,Created_At_Month,Retweeted,Retweet_Count,Favorited,Favorite_Count
#BeAGirlWhoCodes,USAmbIndia,"Inspiring @TEDTalks from @reshmasaujani, Indian American founder of @GirlsWhoCode. #BeBrave #BeAGirlWhoCodes https://t.co/hjIt7T2Gxz",2015,Jan,FALSE,14,FALSE,22
#BeAGirlWhoCodes,amEricaFSO,Yes! Girls need to know it's ok to take risks - and fail - on the way to progress  #BeBrave #BeAGirlWhoCodes  https://t.co/kwMzBw9EWp,2015,Oct,FALSE,0,FALSE,1
#BeAGirlWhoCodes,venidadeamerica,"Teach girls bravery, not perfection https://t.co/QZW43l7Hj3 #courageous ##BeAGirlWhoCodes",2011,Sep,FALSE,0,FALSE,0
#BeAGirlWhoCodes,michaela_f_neal,RT @WindowsUK: Using code to encourage girls to be brave &amp; comfortable with imperfection. https://t.co/4noDr1wnuf #InternationalWomensDay #…,2009,Apr,FALSE,5,FALSE,0
#BeAGirlWhoCodes,BlackTechWeek,RT @eduserv: This #IWD2016 recognise women in tech @NCWIT @anitaborg_org @TechWomen #BeAGirlWhoCodes @GirlsinTech @WITWomen @WomenWhoCode @…,2014,Dec,FALSE,6,FALSE,0
#BeAGirlWhoCodes,LisaVogtSF,RT @eduserv: This #IWD2016 recognise women in tech @NCWIT @anitaborg_org @TechWomen #BeAGirlWhoCodes @GirlsinTech @WITWomen @WomenWhoCode @…,2014,Mar,FALSE,6,FALSE,0
#BeAGirlWhoCodes,Don_Watkins,RT @eduserv: This #IWD2016 recognise women in tech @NCWIT @anitaborg_org @TechWomen #BeAGirlWhoCodes @GirlsinTech @WITWomen @WomenWhoCode @…,2013,Sep,FALSE,6,FALSE,0
#BeAGirlWhoCodes,RebeccaMGoodwin,RT @eduserv: This #IWD2016 recognise women in tech @NCWIT @anitaborg_org @TechWomen #BeAGirlWhoCodes @GirlsinTech @WITWomen @WomenWhoCode @…,2012,Apr,FALSE,6,FALSE,0
#BeAGirlWhoCodes,anitaborg_org,RT @eduserv: This #IWD2016 recognise women in tech @NCWIT @anitaborg_org @TechWomen #BeAGirlWhoCodes @GirlsinTech @WITWomen @WomenWhoCode @…,2008,Mar,FALSE,6,FALSE,0
#BeAGirlWhoCodes,UFDHNet,|Happy #InternationalWomensDay to our IT Assistance team!,,,,,,
#BeAGirlWhoCodes,diepm,RT @WindowsUK: Using code to encourage girls to be brave &amp; comfortable with imperfection. https://t.co/4noDr1wnuf #InternationalWomensDay #…,2010,Mar,FALSE,5,FALSE,0
#BeAGirlWhoCodes,DarrylVickeryHR,RT @WindowsUK: Using code to encourage girls to be brave &amp; comfortable with imperfection. https://t.co/4noDr1wnuf #InternationalWomensDay #…,2012,Jan,FALSE,5,FALSE,0
#BeAGirlWhoCodes,timeboxxIT4U,RT @WindowsUK: Using code to encourage girls to be brave &amp; comfortable with imperfection. https://t.co/4noDr1wnuf #InternationalWomensDay #…,2015,Jul,FALSE,5,FALSE,0
#BeAGirlWhoCodes,WindowsUK,Using code to encourage girls to be brave &amp; comfortable with imperfection. https://t.co/4noDr1wnuf #InternationalWomensDay #BeAGirlWhoCodes,2009,Oct,FALSE,5,FALSE,5
#BeAGirlWhoCodes,_lewisgould,RT @eduserv: This #IWD2016 recognise women in tech @NCWIT @anitaborg_org @TechWomen #BeAGirlWhoCodes @GirlsinTech @WITWomen @WomenWhoCode @…,2011,May,FALSE,6,FALSE,0
#BeAGirlWhoCodes,eduserv,This #IWD2016 recognise women in tech @NCWIT @anitaborg_org @TechWomen #BeAGirlWhoCodes @GirlsinTech @WITWomen @WomenWhoCode @girldevelopit,2008,Nov,FALSE,6,FALSE,5
#BeAGirlWhoCodes,BaniaZ_Y,RT @GirlsWhoCode: Technology is the future and so are you. How would you use tech to change the world? #BeAGirlWhoCodes,2014,Sep,FALSE,30,FALSE,0
#BeAGirlWhoCodes,paulazirinsky,RT @MarketingByHERO: #RealHEROs Wk 59 - @GirlsWhoCode: Closing gender gap in #tech &amp; engineering sectors #BeAGirlWhoCodes #GirlsRule https:…,2009,Aug,FALSE,1,FALSE,0
#BeAGirlWhoCodes,,#BeAGirlWhoCodes https://t.co/MpMJBu2jHz|,2009,Jun,FALSE,0,FALSE,2
,,,,,,266,,35
